start station id,Station Name,start station latitude,start station longitude,Number of Starts 2019,Percentage of Total Starts 2019,end station id,end station latitude,end station longitude,Number of Ends 2019,Percentage of Total Ends 2019
423.0,W 54 St & 9 Ave,40.76584941,-73.98690506,1742.0,2.27,423,40.76584941,-73.98690506,1745,2.25
3440.0,Fulton St & Adams St,40.69241829,-73.98949474,1740.0,2.26,3440,40.69241829,-73.98949474,1688,2.17
441.0,E 52 St & 2 Ave,40.756014,-73.967416,1720.0,2.24,441,40.756014,-73.967416,1716,2.21
422.0,W 59 St & 10 Ave,40.770513,-73.988038,1711.0,2.22,422,40.770513,-73.988038,1679,2.16
411.0,E 6 St & Avenue D,40.72228087,-73.97668709,1710.0,2.22,411,40.72228087,-73.97668709,1648,2.12
3175.0,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,1703.0,2.21,3175,40.77748046,-73.98288594,1699,2.19
3701.0,Cliff St & Fulton St,40.70831794,-74.00504082,1666.0,2.17,3701,40.70831794,-74.00504082,1690,2.18
3360.0,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,1666.0,2.17,3360,40.7829391,-73.9786517,1672,2.15
349.0,Rivington St & Ridge St,40.71850211,-73.98329859,1658.0,2.16,349,40.71850211,-73.98329859,1577,2.03
146.0,Hudson St & Reade St,40.71625008,-74.0091059,1658.0,2.16,146,40.71625008,-74.0091059,1677,2.16
3161.0,W 76 St & Columbus Ave,40.78018397,-73.97728533,1629.0,2.12,3161,40.78018397,-73.97728533,1308,1.68
3226.0,W 82 St & Central Park West,40.78275,-73.97137,1621.0,2.11,3226,40.78275,-73.97137,1289,1.66
3747.0,E 84 St & 3 Ave,40.77755374,-73.9551276,1611.0,2.09,3747,40.77755374,-73.9551276,1603,2.06
3171.0,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,1606.0,2.09,3171,40.78524672,-73.97667321,1576,2.03
3173.0,Riverside Blvd & W 67 St,40.77750703,-73.98888588,1602.0,2.08,3173,40.77750703,-73.98888588,1618,2.08
3521.0,Lenox Ave & W 111 St,40.7987859,-73.9523,1587.0,2.06,3521,40.7987859,-73.9523,1581,2.03
295.0,Pike St & E Broadway,40.71406667,-73.99293911,1573.0,2.05,295,40.71406667,-73.99293911,1615,2.08
228.0,E 48 St & 3 Ave,40.7546011,-73.97187886,1566.0,2.04,228,40.7546011,-73.97187886,1505,1.94
3092.0,Berry St & N 8 St,40.7190095,-73.95852515,1562.0,2.03,3092,40.7190095,-73.95852515,1585,2.04
3112.0,Milton St & Franklin St,40.72906,-73.95779,1561.0,2.03,3112,40.72906,-73.95779,1552,2.0
3507.0,Park Ave & E 124 St,40.8045555,-73.93968609999999,1551.0,2.02,3507,40.8045555,-73.93968609999999,1564,2.01
3166.0,Riverside Dr & W 72 St,40.78057799,-73.98562431,1543.0,2.01,3166,40.78057799,-73.98562431,1515,1.95
3119.0,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,1543.0,2.01,3119,40.74232744,-73.95411749,1541,1.98
3737.0,Stanton St & Norfolk St,40.720746999999996,-73.986274,1537.0,2.0,3737,40.720746999999996,-73.986274,1533,1.97
3129.0,Queens Plaza North & Crescent St,40.75110165,-73.94073717,1535.0,2.0,3129,40.75110165,-73.94073717,1522,1.96
296.0,Division St & Bowery,40.71413089,-73.99704679999999,1525.0,1.98,296,40.71413089,-73.99704679999999,1565,2.01
3712.0,W 35 St & Dyer Ave,40.75469175,-73.99740189,1517.0,1.97,3712,40.75469175,-73.99740189,1501,1.93
3349.0,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,1507.0,1.96,3349,40.6729679,-73.97087984,1430,1.84
239.0,Willoughby St & Fleet St,40.69196566,-73.9813018,1501.0,1.95,239,40.69196566,-73.9813018,1301,1.67
79.0,Franklin St & W Broadway,40.71911552,-74.00666661,1491.0,1.94,79,40.71911552,-74.00666661,1505,1.94
467.0,Dean St & 4 Ave,40.68312489,-73.97895137,1483.0,1.93,467,40.68312489,-73.97895137,1505,1.94
316.0,Fulton St & William St,40.70955958,-74.00653609,1479.0,1.92,316,40.70955958,-74.00653609,1522,1.96
415.0,Pearl St & Hanover Square,40.7047177,-74.00926027,1471.0,1.91,415,40.7047177,-74.00926027,1487,1.91
3372.0,E 74 St & 1 Ave,40.7689738,-73.95482273,1471.0,1.91,3372,40.7689738,-73.95482273,1470,1.89
362.0,Broadway & W 37 St,40.75172632,-73.98753523,1467.0,1.91,362,40.75172632,-73.98753523,1460,1.88
351.0,Front St & Maiden Ln,40.70530954,-74.00612572,1467.0,1.91,351,40.70530954,-74.00612572,1505,1.94
3715.0,Driggs Ave & N 9 St,40.71816969,-73.95520136,1446.0,1.88,3715,40.71816969,-73.95520136,1492,1.92
3314.0,W 95 St & Broadway,40.7937704,-73.971888,1440.0,1.87,3314,40.7937704,-73.971888,1429,1.84
427.0,Bus Slip & State St,40.701907,-74.013942,1422.0,1.85,427,40.701907,-74.013942,1467,1.89
360.0,William St & Pine St,40.70717936,-74.00887308,1418.0,1.84,360,40.70717936,-74.00887308,1430,1.84
3725.0,2 Ave & E 72 St,40.76876203,-73.95840794,1412.0,1.84,3725,40.76876203,-73.95840794,1425,1.83
3749.0,Lexington Ave & E 36 St,40.74757396,-73.97880077,1404.0,1.83,3749,40.74757396,-73.97880077,1401,1.8
224.0,Spruce St & Nassau St,40.71146364,-74.00552427,1403.0,1.82,224,40.71146364,-74.00552427,1429,1.84
357.0,E 11 St & Broadway,40.73261787,-73.99158043,1400.0,1.82,357,40.73261787,-73.99158043,1404,1.81
389.0,Broadway & Berry St,40.71044554,-73.96525063,1390.0,1.81,389,40.71044554,-73.96525063,1368,1.76
366.0,Clinton Ave & Myrtle Ave,40.693261,-73.968896,1389.0,1.81,366,40.693261,-73.968896,1348,1.73
323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,1388.0,1.8,323,40.69236178,-73.98631746,1338,1.72
3170.0,W 84 St & Columbus Ave,40.78499979,-73.97283406,1385.0,1.8,3170,40.78499979,-73.97283406,1324,1.7
481.0,S 3 St & Bedford Ave,40.71260486,-73.96264403,1385.0,1.8,481,40.71260486,-73.96264403,1280,1.65
324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,1376.0,1.79,324,40.689888,-73.981013,1915,2.46
3132.0,E 59 St & Madison Ave,40.76350532,-73.97109243,1372.0,1.78,3132,40.76350532,-73.97109243,1398,1.8
320.0,Leonard St & Church St,40.717571,-74.005549,1367.0,1.78,320,40.717571,-74.005549,1356,1.75
393.0,E 5 St & Avenue C,40.72299208,-73.97995466,1358.0,1.77,393,40.72299208,-73.97995466,1324,1.7
406.0,Hicks St & Montague St,40.69512845,-73.99595065,1355.0,1.76,406,40.69512845,-73.99595065,1290,1.66
3367.0,5 Ave & E 103 St,40.792255299999994,-73.95249933,1343.0,1.75,3367,40.792255299999994,-73.95249933,1370,1.76
3155.0,Lexington Ave & E 63 St,40.76440023,-73.96648977,1341.0,1.74,3155,40.76440023,-73.96648977,1342,1.73
3136.0,5 Ave & E 63 St,40.766368,-73.971518,1336.0,1.74,3136,40.766368,-73.971518,1264,1.63
3320.0,Central Park West & W 100 St,40.79406661,-73.96286845,1335.0,1.74,3320,40.79406661,-73.96286845,1257,1.62
2023.0,E 55 St & Lexington Ave,40.75968085,-73.97031366,1335.0,1.74,2023,40.75968085,-73.97031366,1366,1.76
3457.0,E 58 St & Madison Ave,40.76302594,-73.97209525,1329.0,1.73,3457,40.76302594,-73.97209525,1272,1.64
143.0,Clinton St & Joralemon St,40.69239502,-73.99337909,1329.0,1.73,143,40.69239502,-73.99337909,1337,1.72
392.0,Jay St & Tech Pl,40.695065,-73.987167,1326.0,1.72,392,40.695065,-73.987167,1344,1.73
302.0,Avenue D & E 3 St,40.72082834,-73.97793172,1324.0,1.72,302,40.72082834,-73.97793172,1345,1.73
398.0,Atlantic Ave & Furman St,40.69165183,-73.99997859999999,1322.0,1.72,398,40.69165183,-73.99997859999999,1411,1.82
386.0,Centre St & Worth St,40.71494807,-74.00234482,1322.0,1.72,386,40.71494807,-74.00234482,1343,1.73
3086.0,Graham Ave & Conselyea St,40.715143,-73.944507,1319.0,1.72,3086,40.715143,-73.944507,1341,1.73
330.0,Reade St & Broadway,40.71450451,-74.00562789,1310.0,1.7,330,40.71450451,-74.00562789,1284,1.65
314.0,Cadman Plaza West & Montague St,40.69383,-73.990539,1307.0,1.7,314,40.69383,-73.990539,1217,1.57
3148.0,E 84 St & 1 Ave,40.77565541,-73.95068615,1303.0,1.69,3148,40.77565541,-73.95068615,1291,1.66
3690.0,Park Pl & Church St,40.71334184,-74.00935516,1289.0,1.68,3690,40.71334184,-74.00935516,1270,1.63
321.0,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,1286.0,1.67,321,40.69991755,-73.98971773,1266,1.63
332.0,Cherry St,40.71219906,-73.97948148,1282.0,1.67,332,40.71219906,-73.97948148,1246,1.6
3318.0,2 Ave & E 96 St,40.7839636,-73.94716729999999,1279.0,1.66,3318,40.7839636,-73.94716729999999,1292,1.66
3110.0,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,1277.0,1.66,3110,40.72708584,-73.95299117,1276,1.64
3402.0,Court St & State St,40.6902375,-73.99203074,1274.0,1.66,3402,40.6902375,-73.99203074,1287,1.66
3108.0,Nassau Ave & Russell St,40.725570000000005,-73.94434,1272.0,1.65,3108,40.725570000000005,-73.94434,1222,1.57
3346.0,Berkeley Pl & 7 Ave,40.67514684,-73.97523209,1269.0,1.65,3346,40.67514684,-73.97523209,1265,1.63
3486.0,Schermerhorn St & Bond St,40.68841743,-73.98451656,1265.0,1.64,3486,40.68841743,-73.98451656,1311,1.69
308.0,St James Pl & Oliver St,40.71307916,-73.99851193,1259.0,1.64,308,40.71307916,-73.99851193,1261,1.62
3107.0,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,1254.0,1.63,3107,40.72311651,-73.95212324,1320,1.7
3305.0,E 91 St & 2 Ave,40.7811223,-73.94965589,1252.0,1.63,3305,40.7811223,-73.94965589,1236,1.59
3283.0,W 89 St & Columbus Ave,40.7882213,-73.97041561,1249.0,1.62,3283,40.7882213,-73.97041561,1162,1.5
3699.0,W 50 St & 9 Ave,40.76360468,-73.98917958,1248.0,1.62,3699,40.76360468,-73.98917958,1246,1.6
2009.0,Catherine St & Monroe St,40.71117444,-73.99682619,1242.0,1.62,2009,40.71117444,-73.99682619,1233,1.59
534.0,Water - Whitehall Plaza,40.70255065,-74.0127234,1237.0,1.61,534,40.70255065,-74.0127234,1260,1.62
264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853,1236.0,1.61,264,40.70706456,-74.00731853,1268,1.63
3354.0,3 St & Prospect Park West,40.668132,-73.97363831,1220.0,1.59,3354,40.668132,-73.97363831,1049,1.35
454.0,E 51 St & 1 Ave,40.75455731,-73.96592976,1219.0,1.59,454,40.75455731,-73.96592976,1219,1.57
266.0,Avenue D & E 8 St,40.72368361,-73.97574813,1213.0,1.58,266,40.72368361,-73.97574813,1146,1.47
3418.0,Plaza St West & Flatbush Ave,40.675020700000005,-73.97111473,1200.0,1.56,3418,40.675020700000005,-73.97111473,1012,1.3
3733.0,Avenue C & E 18 St,40.730563000000004,-73.973984,1200.0,1.56,3733,40.730563000000004,-73.973984,1150,1.48
337.0,Old Slip & Front St,40.703799200000006,-74.00838676,1200.0,1.56,337,40.703799200000006,-74.00838676,1347,1.73
3113.0,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,1198.0,1.56,3113,40.730259999999994,-73.95394,1200,1.54
3292.0,5 Ave & E 93 St,40.785785100000005,-73.957481,1192.0,1.55,3292,40.785785100000005,-73.957481,1169,1.5
3350.0,W 100 St & Broadway,40.797372100000004,-73.97041192,1188.0,1.54,3350,40.797372100000004,-73.97041192,1167,1.5
340.0,Madison St & Clinton St,40.71269042,-73.98776323,1178.0,1.53,340,40.71269042,-73.98776323,1159,1.49
2017.0,E 43 St & 2 Ave,40.75022392,-73.97121414,1176.0,1.53,2017,40.75022392,-73.97121414,1188,1.53
342.0,Columbia St & Rivington St,40.71739973,-73.98016555,1174.0,1.53,342,40.71739973,-73.98016555,1165,1.5
376.0,John St & William St,40.70862144,-74.00722156,1164.0,1.51,376,40.70862144,-74.00722156,1172,1.51
3416.0,7 Ave & Park Pl,40.67761470000001,-73.97324283,1159.0,1.51,3416,40.67761470000001,-73.97324283,1133,1.46
341.0,Stanton St & Mangin St,40.71782143,-73.97628939,1158.0,1.51,341,40.71782143,-73.97628939,1129,1.45
3584.0,Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801,1153.0,1.5,3584,40.670776700000005,-73.9576801,975,1.25
259.0,South St & Whitehall St,40.70122128,-74.01234218,1153.0,1.5,259,40.70122128,-74.01234218,1191,1.53
390.0,Duffield St & Willoughby St,40.69221589,-73.9842844,1150.0,1.5,390,40.69221589,-73.9842844,1175,1.51
282.0,Kent Ave & S 11 St,40.70764494,-73.96841526,1142.0,1.49,282,40.70764494,-73.96841526,1197,1.54
3177.0,W 84 St & Broadway,40.7867947,-73.977112,1140.0,1.48,3177,40.7867947,-73.977112,1057,1.36
3134.0,3 Ave & E 62 St,40.76312584,-73.96526895,1139.0,1.48,3134,40.76312584,-73.96526895,1126,1.45
3362.0,Madison Ave & E 82 St,40.7781314,-73.96069399,1126.0,1.46,3362,40.7781314,-73.96069399,1107,1.42
331.0,Pike St & Monroe St,40.71173107,-73.99193043,1109.0,1.44,331,40.71173107,-73.99193043,1094,1.41
157.0,Henry St & Atlantic Ave,40.69089272,-73.99612349,1096.0,1.43,157,40.69089272,-73.99612349,1119,1.44
3286.0,E 89 St & 3 Ave,40.7806284,-73.9521667,1093.0,1.42,3286,40.7806284,-73.9521667,1093,1.41
244.0,Willoughby Ave & Hall St,40.69196035,-73.96536851,1092.0,1.42,244,40.69196035,-73.96536851,954,1.23
3288.0,E 88 St & 1 Ave,40.778301,-73.9488134,1080.0,1.4,3288,40.778301,-73.9488134,1069,1.38
516.0,E 47 St & 1 Ave,40.75206862,-73.96784384,1077.0,1.4,516,40.75206862,-73.96784384,1088,1.4
276.0,Duane St & Greenwich St,40.71748752,-74.0104554,1066.0,1.39,276,40.71748752,-74.0104554,1085,1.4
258.0,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,1064.0,1.38,258,40.68940747,-73.96885458,922,1.19
249.0,Harrison St & Hudson St,40.71870987,-74.0090009,1062.0,1.38,249,40.71870987,-74.0090009,1077,1.39
3382.0,Carroll St & Smith St,40.680611,-73.99475825,1060.0,1.38,3382,40.680611,-73.99475825,1083,1.39
3383.0,Cathedral Pkwy & Broadway,40.804213,-73.96699104,1059.0,1.38,3383,40.804213,-73.96699104,945,1.22
3162.0,W 78 St & Broadway,40.78339981,-73.98093133,1058.0,1.38,3162,40.78339981,-73.98093133,1034,1.33
3172.0,W 74 St & Columbus Ave,40.7785669,-73.97754961,1053.0,1.37,3172,40.7785669,-73.97754961,974,1.25
3576.0,Park Pl & Vanderbilt Ave,40.6767,-73.969024,1045.0,1.36,3576,40.6767,-73.969024,956,1.23
3336.0,E 97 St & Madison Ave,40.787801,-73.953559,1044.0,1.36,3336,40.787801,-73.953559,1044,1.34
3232.0,Bond St & Fulton St,40.68962189,-73.98304269,1040.0,1.35,3232,40.68962189,-73.98304269,1540,1.98
3534.0,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001,1040.0,1.35,3534,40.805159,-73.95469200000001,1034,1.33
270.0,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,1038.0,1.35,270,40.69308257,-73.97178913,978,1.26
414.0,Pearl St & Anchorage Pl,40.70281858,-73.98765762,1038.0,1.35,414,40.70281858,-73.98765762,1031,1.33
471.0,Grand St & Havemeyer St,40.71286844,-73.95698119,1029.0,1.34,471,40.71286844,-73.95698119,1026,1.32
3154.0,E 77 St & 3 Ave,40.77314236,-73.95856158,1028.0,1.34,3154,40.77314236,-73.95856158,1032,1.33
3378.0,E 76 St & Park Ave,40.773763,-73.96222088,1026.0,1.33,3378,40.773763,-73.96222088,1013,1.3
3139.0,E 72 St & Park Ave,40.77118288,-73.96409422,1017.0,1.32,3139,40.77118288,-73.96409422,1000,1.29
408.0,Market St & Cherry St,40.71076228,-73.99400398,1016.0,1.32,408,40.71076228,-73.99400398,1008,1.3
3118.0,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,1015.0,1.32,3118,40.73555,-73.95284000000001,1030,1.33
399.0,Lafayette Ave & St James Pl,40.68851534,-73.9647628,1014.0,1.32,399,40.68851534,-73.9647628,737,0.95
364.0,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,1012.0,1.32,364,40.68900443,-73.96023854,967,1.24
3169.0,Riverside Dr & W 82 St,40.78720869,-73.98128127,1009.0,1.31,3169,40.78720869,-73.98128127,1008,1.3
3553.0,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,1006.0,1.31,3553,40.801694,-73.957145,993,1.28
3151.0,E 81 St & York Ave,40.7728384,-73.94989233,1003.0,1.3,3151,40.7728384,-73.94989233,1002,1.29
356.0,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,1002.0,1.3,356,40.71622644,-73.98261206,924,1.19
3145.0,E 84 St & Park Ave,40.77862688,-73.95772073,1002.0,1.3,3145,40.77862688,-73.95772073,912,1.17
3351.0,E 102 St & 1 Ave,40.7869946,-73.94164802,990.0,1.29,3351,40.7869946,-73.94164802,981,1.26
3734.0,E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999,983.0,1.28,3734,40.759125,-73.96265799999999,958,1.23
3115.0,India St & Manhattan Ave,40.73232194,-73.9550858,980.0,1.27,3115,40.73232194,-73.9550858,1007,1.3
3078.0,Broadway & Roebling St,40.70924826,-73.96063149,977.0,1.27,3078,40.70924826,-73.96063149,902,1.16
3671.0,E 81 St & 2 Ave,40.77477945,-73.95427465,966.0,1.26,3671,40.77477945,-73.95427465,958,1.23
3293.0,W 92 St & Broadway,40.7921,-73.9739,963.0,1.25,3293,40.7921,-73.9739,960,1.24
3178.0,Riverside Dr & W 78 St,40.78414472,-73.98362492,955.0,1.24,3178,40.78414472,-73.98362492,920,1.18
3242.0,Schermerhorn St & Court St,40.69102926,-73.99183363,954.0,1.24,3242,40.69102926,-73.99183363,955,1.23
274.0,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,953.0,1.24,274,40.68691865,-73.976682,1051,1.35
3356.0,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,947.0,1.23,3356,40.7746671,-73.98470567,954,1.23
3124.0,46 Ave & 5 St,40.74731,-73.95451,947.0,1.23,3124,40.74731,-73.95451,946,1.22
3376.0,E 65 St & 2 Ave,40.76471852,-73.9622207,946.0,1.23,3376,40.76471852,-73.9622207,942,1.21
3285.0,W 87 St & Amsterdam Ave,40.78839,-73.9747,941.0,1.22,3285,40.78839,-73.9747,943,1.21
3648.0,Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,941.0,1.22,3648,40.69795032,-73.9707756,985,1.27
241.0,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,938.0,1.22,241,40.68981035,-73.97493121,907,1.17
291.0,Madison St & Montgomery St,40.713126,-73.984844,937.0,1.22,291,40.713126,-73.984844,929,1.2
3101.0,N 12 St & Bedford Ave,40.72079821,-73.95484712,935.0,1.22,3101,40.72079821,-73.95484712,936,1.2
3547.0,Broadway & Moylan Pl,40.8143256,-73.9590255,933.0,1.21,3547,40.8143256,-73.9590255,908,1.17
3096.0,Union Ave & N 12 St,40.71924,-73.95241999999999,930.0,1.21,3096,40.71924,-73.95241999999999,971,1.25
3668.0,Leonard St & Nassau Ave,40.72395678,-73.94984365,930.0,1.21,3668,40.72395678,-73.94984365,931,1.2
3526.0,31 St & 23 Ave,40.7747878,-73.91255509999999,930.0,1.21,3526,40.7747878,-73.91255509999999,952,1.23
3312.0,1 Ave & E 94 St,40.78172120000001,-73.94594000000001,926.0,1.2,3312,40.78172120000001,-73.94594000000001,927,1.19
3116.0,Huron St & Franklin St,40.732659999999996,-73.95826,926.0,1.2,3116,40.732659999999996,-73.95826,933,1.2
3109.0,Banker St & Meserole Ave,40.72606,-73.95621,915.0,1.19,3109,40.72606,-73.95621,920,1.18
339.0,Avenue D & E 12 St,40.72580614,-73.97422494,911.0,1.18,339,40.72580614,-73.97422494,794,1.02
3637.0,Fulton St & Waverly Ave,40.68323865,-73.96599591,910.0,1.18,3637,40.68323865,-73.96599591,863,1.11
3082.0,Hope St & Union Ave,40.71167351,-73.95141312,907.0,1.18,3082,40.71167351,-73.95141312,883,1.14
3106.0,Driggs Ave & N Henry St,40.72325,-73.94308000000001,903.0,1.17,3106,40.72325,-73.94308000000001,830,1.07
3135.0,E 75 St & 3 Ave,40.77112927,-73.95772297,901.0,1.17,3135,40.77112927,-73.95772297,896,1.15
3558.0,Bergen St & Vanderbilt Ave,40.6794388,-73.96804379999999,900.0,1.17,3558,40.6794388,-73.96804379999999,870,1.12
3294.0,E 91 St & Park Ave,40.7835016,-73.955327,900.0,1.17,3294,40.7835016,-73.955327,895,1.15
3368.0,5 Ave & 3 St,40.672815500000006,-73.98352355,886.0,1.15,3368,40.672815500000006,-73.98352355,879,1.13
3087.0,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,886.0,1.15,3087,40.71413311,-73.95234386,888,1.14
416.0,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,885.0,1.15,416,40.68753406,-73.97265183,767,0.99
310.0,State St & Smith St,40.68926942,-73.98912867,883.0,1.15,310,40.68926942,-73.98912867,924,1.19
3315.0,Henry St & Degraw St,40.684751399999996,-73.99917254,883.0,1.15,3315,40.684751399999996,-73.99917254,868,1.12
3365.0,3 St & 7 Ave,40.67038370000001,-73.97839676,877.0,1.14,3365,40.67038370000001,-73.97839676,850,1.09
3538.0,W 110 St & Amsterdam Ave,40.802692,-73.96295,868.0,1.13,3538,40.802692,-73.96295,695,0.89
3434.0,W 88 St & West End Ave,40.79025417,-73.9771834,867.0,1.13,3434,40.79025417,-73.9771834,868,1.12
3583.0,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,865.0,1.12,3583,40.6716493,-73.9631145,800,1.03
3361.0,Carroll St & 6 Ave,40.6740886,-73.9787282,862.0,1.12,3361,40.6740886,-73.9787282,854,1.1
3408.0,Congress St & Clinton St,40.6881529,-73.99520919,855.0,1.11,3408,40.6881529,-73.99520919,861,1.11
3323.0,W 106 St & Central Park West,40.798185600000004,-73.96059090000001,854.0,1.11,3323,40.798185600000004,-73.96059090000001,862,1.11
261.0,Johnson St & Gold St,40.69474881,-73.98362464,849.0,1.1,261,40.69474881,-73.98362464,891,1.15
3100.0,Nassau Ave & Newell St,40.72481256,-73.94752622,846.0,1.1,3100,40.72481256,-73.94752622,874,1.12
3307.0,West End Ave & W 94 St,40.7941654,-73.974124,841.0,1.09,3307,40.7941654,-73.974124,823,1.06
3721.0,31 St & Newtown Ave,40.76754878,-73.92093346,838.0,1.09,3721,40.76754878,-73.92093346,842,1.08
3300.0,Prospect Park West & 8 St,40.66514682,-73.97637606,830.0,1.08,3300,40.66514682,-73.97637606,733,0.94
3370.0,E 78 St & 2 Ave,40.7727966,-73.95577801,830.0,1.08,3370,40.7727966,-73.95577801,830,1.07
3400.0,E 110 St & Madison Ave,40.796153499999996,-73.94782145,829.0,1.08,3400,40.796153499999996,-73.94782145,829,1.07
313.0,Washington Ave & Park Ave,40.69610226,-73.96751037,829.0,1.08,313,40.69610226,-73.96751037,881,1.13
3328.0,W 100 St & Manhattan Ave,40.795,-73.9645,828.0,1.08,3328,40.795,-73.9645,832,1.07
298.0,3 Ave & Schermerhorn St,40.68683208,-73.9796772,824.0,1.07,298,40.68683208,-73.9796772,860,1.11
3508.0,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,822.0,1.07,3508,40.809725,-73.953149,825,1.06
437.0,Macon St & Nostrand Ave,40.68098339,-73.95004798,821.0,1.07,437,40.68098339,-73.95004798,830,1.07
3284.0,E 88 St & Park Ave,40.7814107,-73.95595908,815.0,1.06,3284,40.7814107,-73.95595908,804,1.03
3581.0,Underhill Ave & Lincoln Pl,40.674012299999994,-73.9671457,813.0,1.06,3581,40.674012299999994,-73.9671457,691,0.89
3497.0,Pleasant Ave & E 116 St,40.794987899999995,-73.9333349,811.0,1.05,3497,40.794987899999995,-73.9333349,807,1.04
3453.0,Devoe St & Lorimer St,40.71335226,-73.94910336,811.0,1.05,3453,40.71335226,-73.94910336,813,1.05
418.0,Front St & Gold St,40.70224,-73.982578,805.0,1.05,418,40.70224,-73.982578,814,1.05
3539.0,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,802.0,1.04,3539,40.8067581,-73.9607082,813,1.05
3077.0,Stagg St & Union Ave,40.70877084,-73.95095259,801.0,1.04,3077,40.70877084,-73.95095259,794,1.02
3146.0,E 81 St & 3 Ave,40.77573034,-73.9567526,798.0,1.04,3146,40.77573034,-73.9567526,796,1.02
3335.0,Union St & 4 Ave,40.6772744,-73.98282002,793.0,1.03,3335,40.6772744,-73.98282002,842,1.08
407.0,Henry St & Poplar St,40.700469,-73.991454,789.0,1.03,407,40.700469,-73.991454,768,0.99
3126.0,44 Dr & Jackson Ave,40.74718234,-73.9432635,782.0,1.02,3126,40.74718234,-73.9432635,781,1.01
3414.0,Bergen St & Flatbush Ave,40.68094472,-73.97567332,782.0,1.02,3414,40.68094472,-73.97567332,810,1.04
3369.0,E 82 St & East End Ave,40.7724607,-73.9468208,782.0,1.02,3369,40.7724607,-73.9468208,791,1.02
3437.0,Riverside Dr & W 91 St,40.79313481,-73.97700369,781.0,1.02,3437,40.79313481,-73.97700369,765,0.98
3290.0,E 89 St & York Ave,40.7779453,-73.94604100000001,775.0,1.01,3290,40.7779453,-73.94604100000001,777,1.0
3518.0,Lenox Ave & W 126 St,40.808442,-73.94520870000001,775.0,1.01,3518,40.808442,-73.94520870000001,775,1.0
3308.0,Kane St & Clinton St,40.686175799999994,-73.99645295,774.0,1.01,3308,40.686175799999994,-73.99645295,757,0.97
3562.0,Classon Ave & St Marks Ave,40.676519799999994,-73.9596082,773.0,1.01,3562,40.676519799999994,-73.9596082,712,0.92
354.0,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,768.0,1.0,354,40.69363137,-73.96223558,806,1.04
3131.0,E 68 St & 3 Ave,40.7671284,-73.96224618,767.0,1.0,3131,40.7671284,-73.96224618,770,0.99
3321.0,Clinton St & Union St,40.683116399999996,-73.99785267,765.0,0.99,3321,40.683116399999996,-73.99785267,733,0.94
3628.0,Lenox Ave & W 117 St,40.8025566,-73.9490782,765.0,0.99,3628,40.8025566,-73.9490782,769,0.99
3085.0,Roebling St & N 4 St,40.714690000000004,-73.95739,763.0,0.99,3085,40.714690000000004,-73.95739,776,1.0
3243.0,E 58 St & 1 Ave (NE Corner),40.75892386,-73.96226227,761.0,0.99,3243,40.75892386,-73.96226227,764,0.98
3296.0,E 93 St & 2 Ave,40.78245418,-73.94891962,758.0,0.99,3296,40.78245418,-73.94891962,751,0.97
3417.0,Baltic St & 5 Ave,40.6795766,-73.97854971,756.0,0.98,3417,40.6795766,-73.97854971,767,0.99
3572.0,34 Ave & 38 St,40.756913,-73.921631,756.0,0.98,3572,40.756913,-73.921631,747,0.96
3430.0,Richardson St & N Henry St,40.71907891,-73.94223690000001,755.0,0.98,3430,40.71907891,-73.94223690000001,706,0.91
3074.0,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,754.0,0.98,3074,40.70767788,-73.94016171,752,0.97
3331.0,Riverside Dr & W 104 St,40.8013434,-73.97114574,744.0,0.97,3331,40.8013434,-73.97114574,742,0.95
